Ntotal,S_obs,p,lado_km,SiteCode
837,50,0.157408,7.5,MGipia1
837,50,0.15566681133362267,7.62,MGipia1
837,50,0.15416741782344812,7.74,MGipia1
837,50,0.15331274401258668,7.86,MGipia1
837,50,0.15256656679292216,7.98,MGipia1
837,50,0.1515912208504801,8.1,MGipia1
837,50,0.15034098779903032,8.22,MGipia1
837,50,0.1501345686041095,8.34,MGipia1
837,50,0.15058347165635533,8.46,MGipia1
837,50,0.15129101667563205,8.58,MGipia1
837,50,0.15236623067776456,8.7,MGipia1
837,50,0.15316534777176177,8.82,MGipia1
837,50,0.15340525201567498,8.94,MGipia1
837,50,0.15288803122670058,9.06,MGipia1
837,50,0.15233457217309582,9.18,MGipia1
837,50,0.1518210197710718,9.3,MGipia1
837,50,0.15085804697959349,9.42,MGipia1
837,50,0.15038962066373956,9.54,MGipia1
837,50,0.15040893484047682,9.66,MGipia1
837,50,0.15091836350634197,9.78,MGipia1
837,50,0.15173553719008265,9.9,MGipia1
837,50,0.15223744128509448,10.02,MGipia1
837,50,0.15286579601554567,10.14,MGipia1
837,50,0.15354297048664547,10.26,MGipia1
837,50,0.15398108857629725,10.38,MGipia1
837,50,0.15416326530612245,10.5,MGipia1
837,50,0.15466500686265122,10.62,MGipia1
837,50,0.15574576324084766,10.74,MGipia1
837,50,0.15719910869631573,10.86,MGipia1
837,50,0.15826092149661083,10.98,MGipia1
837,50,0.15897735573411248,11.1,MGipia1
837,50,0.15993451342617748,11.22,MGipia1
837,50,0.16064779821393577,11.34,MGipia1
837,50,0.1610427345741619,11.46,MGipia1
837,50,0.16113184246556955,11.58,MGipia1
837,50,0.16141354372123604,11.7,MGipia1
837,50,0.16150892834136413,11.82,MGipia1
837,50,0.16128380596449585,11.94,MGipia1
837,50,0.16125219672780378,12.06,MGipia1
837,50,0.1618942464024849,12.18,MGipia1
837,50,0.1621832242712671,12.3,MGipia1
837,50,0.16248337184064973,12.42,MGipia1
837,50,0.1626679792129301,12.54,MGipia1
837,50,0.16296242222771276,12.66,MGipia1
837,50,0.1637957636271463,12.78,MGipia1
837,50,0.16458085451595458,12.9,MGipia1
837,50,0.16516065323111553,13.02,MGipia1
837,50,0.16514980921999126,13.14,MGipia1
837,50,0.16475911631620974,13.26,MGipia1
837,50,0.16431056325283033,13.38,MGipia1
837,50,0.1636641975308642,13.5,MGipia1
837,50,0.1633255060257331,13.62,MGipia1
837,50,0.1628496786865239,13.74,MGipia1
837,50,0.16230955191994154,13.86,MGipia1
837,50,0.1616625835804675,13.98,MGipia1
837,50,0.16105024898143958,14.1,MGipia1
837,50,0.16071142445120976,14.22,MGipia1
837,50,0.16045324836750058,14.34,MGipia1
837,50,0.16004803636301027,14.46,MGipia1
837,50,0.15920252671510102,14.58,MGipia1
837,50,0.15841732611411913,14.7,MGipia1
837,50,0.1577799996721795,14.82,MGipia1
837,50,0.15711843357365204,14.94,MGipia1
837,50,0.1562673608355423,15.06,MGipia1
837,50,0.15524379384149103,15.18,MGipia1
837,50,0.1540868896578239,15.3,MGipia1
837,50,0.15316658844191433,15.42,MGipia1
837,50,0.15236430583920932,15.54,MGipia1
837,50,0.15168230061214602,15.66,MGipia1
837,50,0.1510430973412945,15.78,MGipia1
837,50,0.1503987184051264,15.9,MGipia1
837,50,0.14987585742540924,16.02,MGipia1
837,50,0.1494796920993353,16.14,MGipia1
837,50,0.14930011846243924,16.26,MGipia1
837,50,0.14934455044345155,16.38,MGipia1
837,50,0.14950413223140496,16.5,MGipia1
837,50,0.14958164448904587,16.62,MGipia1
837,50,0.1496062486350381,16.74,MGipia1
837,50,0.14966249160978204,16.86,MGipia1
837,50,0.1496803556043901,16.98,MGipia1
837,50,0.1498399507540782,17.1,MGipia1
837,50,0.15015964744017773,17.22,MGipia1
837,50,0.15056692328875373,17.34,MGipia1
837,50,0.1512588420070618,17.46,MGipia1
837,50,0.15201108923808082,17.58,MGipia1
837,50,0.15285262855501291,17.7,MGipia1
837,50,0.15357559886179414,17.82,MGipia1
837,50,0.1539691949754477,17.94,MGipia1
837,50,0.154184280526705,18.06,MGipia1
837,50,0.15418150725963686,18.18,MGipia1
837,50,0.15425692018274656,18.3,MGipia1
837,50,0.15459049963394836,18.42,MGipia1
837,50,0.15516961489720468,18.54,MGipia1
837,50,0.15570817092461822,18.66,MGipia1
837,50,0.15612336555441006,18.78,MGipia1
837,50,0.1566187956664147,18.9,MGipia1
837,50,0.15704455214003524,19.02,MGipia1
837,50,0.15703216359902122,19.14,MGipia1
837,50,0.15685746450442056,19.26,MGipia1
837,50,0.15662471604251935,19.38,MGipia1
837,50,0.1562792899408284,19.5,MGipia1
837,50,0.15597031675223746,19.62,MGipia1
837,50,0.15581895954398056,19.74,MGipia1
837,50,0.1559085806080631,19.86,MGipia1
837,50,0.15595325054784515,19.98,MGipia1
837,50,0.15595010024504344,20.1,MGipia1
837,50,0.15596245454305313,20.22,MGipia1
837,50,0.15581138347212434,20.34,MGipia1
837,50,0.1555026186565303,20.46,MGipia1
837,50,0.15513731523429863,20.58,MGipia1
837,50,0.15488342785129175,20.7,MGipia1
837,50,0.15456693436537136,20.82,MGipia1
837,50,0.15426597482779286,20.94,MGipia1
837,50,0.15399428576066754,21.06,MGipia1
837,50,0.15357839321397332,21.18,MGipia1
837,50,0.1532076968855386,21.3,MGipia1
837,50,0.1529474534912004,21.42,MGipia1
837,50,0.15291431630729121,21.54,MGipia1
837,50,0.1528015438801114,21.66,MGipia1
837,50,0.1527369866964157,21.78,MGipia1
837,50,0.15280165134171514,21.9,MGipia1
837,50,0.15287996792611128,22.02,MGipia1
837,50,0.15306695749884328,22.14,MGipia1
837,50,0.15321197898881875,22.26,MGipia1
6507,136,0.85,0.3,MGlavr4
6507,136,0.8214285714285714,0.42,MGlavr4
6507,136,0.7685185185185185,0.54,MGlavr4
6507,136,0.7231404958677686,0.66,MGlavr4
6507,136,0.6538461538461539,0.78,MGlavr4
6507,136,0.5844444444444444,0.9,MGlavr4
6507,136,0.5268166089965398,1.02,MGlavr4
6507,136,0.4646814404432133,1.14,MGlavr4
6507,136,0.43253968253968256,1.26,MGlavr4
6507,136,0.40359168241965976,1.38,MGlavr4
6507,136,0.3796,1.5,MGlavr4
6507,136,0.3563100137174211,1.62,MGlavr4
6507,136,0.3323424494649227,1.74,MGlavr4
6507,136,0.3158168574401665,1.86,MGlavr4
6507,136,0.30325987144168964,1.98,MGlavr4
6507,136,0.2914285714285714,2.1,MGlavr4
6507,136,0.2825054784514244,2.22,MGlavr4
6507,136,0.2762984878369494,2.34,MGlavr4
6507,136,0.2720107079119572,2.46,MGlavr4
6507,136,0.2714981070849108,2.58,MGlavr4
6507,136,0.2708641975308642,2.7,MGlavr4
6507,136,0.2717292892711634,2.82,MGlavr4
6507,136,0.2712411495210329,2.94,MGlavr4
6507,136,0.27239523260284504,3.06,MGlavr4
6507,136,0.27661089355642576,3.18,MGlavr4
6507,136,0.2790082644628099,3.3,MGlavr4
6507,136,0.28285626346568177,3.42,MGlavr4
6507,136,0.2907210571674806,3.54,MGlavr4
6507,136,0.30079279763504435,3.66,MGlavr4
6507,136,0.31261022927689597,3.78,MGlavr4
6507,136,0.32272189349112423,3.9,MGlavr4
6507,136,0.33364891958119847,4.02,MGlavr4
6507,136,0.34394034866624656,4.14,MGlavr4
6507,136,0.3536500694306685,4.26,MGlavr4
6507,136,0.3597766935635204,4.38,MGlavr4
6507,136,0.3634222222222222,4.5,MGlavr4
6507,136,0.36759993253499745,4.62,MGlavr4
6507,136,0.37069379907066174,4.74,MGlavr4
6507,136,0.3739140374942844,4.86,MGlavr4
6507,136,0.3776672956887792,4.98,MGlavr4
6507,136,0.38079584775086506,5.1,MGlavr4
6507,136,0.3839344695468358,5.22,MGlavr4
6507,136,0.3870092160080798,5.34,MGlavr4
6507,136,0.3909853882381355,5.46,MGlavr4
6507,136,0.39643311365475775,5.58,MGlavr4
6507,136,0.4018005540166205,5.7,MGlavr4
6507,136,0.4083324476564991,5.82,MGlavr4
6507,136,0.4140138761350883,5.94,MGlavr4
6507,136,0.41981178315851386,6.06,MGlavr4
6507,136,0.4244509378829296,6.18,MGlavr4
6507,136,0.4276190476190476,6.3,MGlavr4
6507,136,0.4305616211022797,6.42,MGlavr4
6507,136,0.43455938052352494,6.54,MGlavr4
6507,136,0.43916889862835806,6.66,MGlavr4
6507,136,0.4439071188033519,6.78,MGlavr4
6507,136,0.4475614366729679,6.9,MGlavr4
6507,136,0.45072686098327125,7.02,MGlavr4
6507,136,0.4516277099074924,7.14,MGlavr4
6507,136,0.45130114063247045,7.26,MGlavr4
6507,136,0.44943486020226053,7.38,MGlavr4
6507,136,0.4468,7.5,MGlavr4
6507,136,0.4426033852067704,7.62,MGlavr4
6507,136,0.4388858842617631,7.74,MGlavr4
6507,136,0.4353038867198881,7.86,MGlavr4
6507,136,0.43207643168070553,7.98,MGlavr4
6507,136,0.42883401920438957,8.1,MGlavr4
6507,136,0.42536895945441955,8.22,MGlavr4
6507,136,0.4217561202836292,8.34,MGlavr4
6507,136,0.4179367235048539,8.46,MGlavr4
6507,136,0.4143723409457675,8.58,MGlavr4
6507,136,0.4107847800237812,8.7,MGlavr4
6507,136,0.40689064741542874,8.82,MGlavr4
6507,136,0.4024143056619071,8.94,MGlavr4
6507,136,0.39807464584886626,9.06,MGlavr4
6507,136,0.39381220897945235,9.18,MGlavr4
6507,136,0.3900312174817898,9.3,MGlavr4
6507,136,0.3861921376120735,9.42,MGlavr4
6507,136,0.38252046991812033,9.54,MGlavr4
6507,136,0.37896878978434473,9.66,MGlavr4
6507,136,0.3754375399902142,9.78,MGlavr4
6507,136,0.3718824609733701,9.9,MGlavr4
6507,136,0.3690074939940478,10.02,MGlavr4
6507,136,0.36635622002030743,10.14,MGlavr4
6507,136,0.3635734072022161,10.26,MGlavr4
6507,136,0.3609291991045474,10.38,MGlavr4
6507,136,0.3590938775510204,10.5,MGlavr4
6507,136,0.3574723100003192,10.62,MGlavr4
6507,136,0.35592678131144473,10.74,MGlavr4
6507,136,0.35398797350508227,10.86,MGlavr4
6507,136,0.35241422556660396,10.98,MGlavr4
6507,136,0.3506281957633309,11.1,MGlavr4
6507,136,0.3486588120907089,11.22,MGlavr4
6507,136,0.346840793930741,11.34,MGlavr4
6507,136,0.34493297881088786,11.46,MGlavr4
6507,136,0.34364009772074416,11.58,MGlavr4
6507,136,0.3424128862590401,11.7,MGlavr4
6507,136,0.3410613517483058,11.82,MGlavr4
6507,136,0.3392338577308654,11.94,MGlavr4
6507,136,0.33759065369669067,12.06,MGlavr4
6507,136,0.3357397655851877,12.18,MGlavr4
6507,136,0.33353955978584177,12.3,MGlavr4
6507,136,0.33119792760624517,12.42,MGlavr4
6507,136,0.3290332181039811,12.54,MGlavr4
6507,136,0.32681768154354124,12.66,MGlavr4
6507,136,0.3246379686570125,12.78,MGlavr4
6507,136,0.322341806381828,12.9,MGlavr4
6507,136,0.3201862430716303,13.02,MGlavr4
6507,136,0.3181178457496716,13.14,MGlavr4
6507,136,0.3163581826743924,13.26,MGlavr4
6507,136,0.3148565223511432,13.38,MGlavr4
6507,136,0.31346666666666667,13.5,MGlavr4
6507,136,0.31184381610355333,13.62,MGlavr4
6507,136,0.31050609256116396,13.74,MGlavr4
6507,136,0.30958940049849143,13.86,MGlavr4
6507,136,0.30890696089447217,13.98,MGlavr4
6507,136,0.3076595744680851,14.1,MGlavr4
6507,136,0.3066104078762307,14.22,MGlavr4
6507,136,0.3055925141366573,14.34,MGlavr4
6507,136,0.3046349064237875,14.46,MGlavr4
6507,136,0.3039932937052279,14.58,MGlavr4
6507,136,0.3032944606413994,14.7,MGlavr4
6507,136,0.3028856398236326,14.82,MGlavr4
6507,136,0.30232576893921065,14.94,MGlavr4
6507,136,0.3017055284836749,15.06,MGlavr4
6507,136,0.300973300629599,15.18,MGlavr4
6507,136,0.30045367166474435,15.3,MGlavr4
6507,136,0.30029220730064043,15.42,MGlavr4
6507,136,0.30014460130290244,15.54,MGlavr4
6507,136,0.29958456276331824,15.66,MGlavr4
6507,136,0.2987357053015079,15.78,MGlavr4
6507,136,0.2979921680313279,15.9,MGlavr4
6507,136,0.29721626057316,16.02,MGlavr4
6507,136,0.2963682093945634,16.14,MGlavr4
6507,136,0.29537315668359637,16.26,MGlavr4
6507,136,0.2943719894269345,16.38,MGlavr4
6507,136,0.2937520661157025,16.5,MGlavr4
6507,136,0.2932984920955571,16.62,MGlavr4
6507,136,0.2928373222337842,16.74,MGlavr4
6507,136,0.29224237281696025,16.86,MGlavr4
6507,136,0.29150070546517,16.98,MGlavr4
6507,136,0.29068328716528163,17.1,MGlavr4
6507,136,0.2898177712488922,17.22,MGlavr4
6507,136,0.2890560457848924,17.34,MGlavr4
6507,136,0.28813133997000506,17.46,MGlavr4
6507,136,0.28734464000745497,17.58,MGlavr4
6507,136,0.28646365986785405,17.7,MGlavr4
6507,136,0.28550374678320806,17.82,MGlavr4
6507,136,0.2846220959497097,17.94,MGlavr4
6507,136,0.28388483570821516,18.06,MGlavr4
6507,136,0.2833191735015086,18.18,MGlavr4
6507,136,0.28257188927707605,18.3,MGlavr4
6507,136,0.2819260681810948,18.42,MGlavr4
6507,136,0.2812994208271803,18.54,MGlavr4
6507,136,0.2805698865809907,18.66,MGlavr4
6507,136,0.2796981698292317,18.78,MGlavr4
6507,136,0.27877802973041066,18.9,MGlavr4
6507,136,0.27782145309436856,19.02,MGlavr4
6507,136,0.27695777360678453,19.14,MGlavr4
6507,136,0.2761934569734378,19.26,MGlavr4
6507,136,0.27531175416231346,19.38,MGlavr4
6507,136,0.2744828402366864,19.5,MGlavr4
6507,136,0.2736278278109774,19.62,MGlavr4
6507,136,0.2730250090076773,19.74,MGlavr4
6507,136,0.2725217002400489,19.86,MGlavr4
6507,136,0.27204907610313017,19.98,MGlavr4
6507,136,0.27158164401871243,20.1,MGlavr4
6507,136,0.2709894425415386,20.22,MGlavr4
6507,136,0.27019648280122865,20.34,MGlavr4
6507,136,0.2694378273320663,20.46,MGlavr4
6507,136,0.2686359425069486,20.58,MGlavr4
6507,136,0.26785129174543165,20.7,MGlavr4
6507,136,0.26703568670116024,20.82,MGlavr4
6507,136,0.2663401778310523,20.94,MGlavr4
6507,136,0.2656695156695157,21.06,MGlavr4
6507,136,0.26505107977754416,21.18,MGlavr4
6507,136,0.2644455465185479,21.3,MGlavr4
6507,136,0.26406248774019414,21.42,MGlavr4
6507,136,0.263644369612278,21.54,MGlavr4
6507,136,0.26322695498039456,21.66,MGlavr4
6507,136,0.2628748036336316,21.78,MGlavr4
6507,136,0.26248639519609684,21.9,MGlavr4
6507,136,0.26207411147161236,22.02,MGlavr4
6507,136,0.2616314510028569,22.14,MGlavr4
6507,136,0.26113040445797403,22.26,MGlavr4
1826,94,1,0.3,MGvico1
1826,94,0.9540816326530612,0.42,MGvico1
1826,94,0.8024691358024691,0.54,MGvico1
1826,94,0.6342975206611571,0.66,MGvico1
1826,94,0.47928994082840237,0.78,MGvico1
1826,94,0.37555555555555553,0.9,MGvico1
1826,94,0.31055363321799306,1.02,MGvico1
1826,94,0.2770083102493075,1.14,MGvico1
1826,94,0.2437641723356009,1.26,MGvico1
1826,94,0.21739130434782608,1.38,MGvico1
1826,94,0.194,1.5,MGvico1
1826,94,0.17626886145404663,1.62,MGvico1
1826,94,0.16587395957193818,1.74,MGvico1
1826,94,0.15452653485952134,1.86,MGvico1
1826,94,0.1446280991735537,1.98,MGvico1
1826,94,0.13693877551020409,2.1,MGvico1
1826,94,0.13093498904309714,2.22,MGvico1
1826,94,0.128698224852071,2.34,MGvico1
1826,94,0.12433075550267698,2.46,MGvico1
1826,94,0.11884802595997837,2.58,MGvico1
1826,94,0.10938271604938271,2.7,MGvico1
1826,94,0.1017428700769579,2.82,MGvico1
1826,94,0.09443981674302374,2.94,MGvico1
1826,94,0.08756247597078047,3.06,MGvico1
1826,94,0.08241367034531862,3.18,MGvico1
1826,94,0.07884297520661157,3.3,MGvico1
1826,94,0.07840874115112342,3.42,MGvico1
1826,94,0.07806664751508187,3.54,MGvico1
1826,94,0.07746573501746842,3.66,MGvico1
1826,94,0.07659360040312421,3.78,MGvico1
1826,94,0.07615384615384616,3.9,MGvico1
1826,94,0.07574069948763644,4.02,MGvico1
1826,94,0.07629699642932157,4.14,MGvico1
1826,94,0.07602658202737551,4.26,MGvico1
1826,94,0.0770313379620942,4.38,MGvico1
1826,94,0.07764444444444445,4.5,MGvico1
1826,94,0.0774582560296846,4.62,MGvico1
1826,94,0.07691075148213428,4.74,MGvico1
1826,94,0.07639841487578113,4.86,MGvico1
1826,94,0.07570039192916243,4.98,MGvico1
1826,94,0.07550173010380623,5.1,MGvico1
1826,94,0.07560443915973047,5.22,MGvico1
1826,94,0.07555864158565838,5.34,MGvico1
1826,94,0.07586644125105664,5.46,MGvico1
1826,94,0.07639611515782171,5.58,MGvico1
1826,94,0.07739612188365651,5.7,MGvico1
1826,94,0.07819640769476034,5.82,MGvico1
1826,94,0.07835935108662381,5.94,MGvico1
1826,94,0.07793353592785021,6.06,MGvico1
1826,94,0.07729286454896786,6.18,MGvico1
1826,94,0.07630385487528345,6.3,MGvico1
1826,94,0.07505022272687571,6.42,MGvico1
1826,94,0.07442555340459557,6.54,MGvico1
1826,94,0.07341124908692476,6.66,MGvico1
1826,94,0.0726955908841726,6.78,MGvico1
1826,94,0.07183364839319471,6.9,MGvico1
1826,94,0.07160859083936007,7.02,MGvico1
1826,94,0.07215239036791186,7.14,MGvico1
1826,94,0.07301413837852605,7.26,MGvico1
1826,94,0.07383171392689537,7.38,MGvico1
1826,94,0.073584,7.5,MGvico1
1826,94,0.0728501457002914,7.62,MGvico1
1826,94,0.07227630551048615,7.74,MGvico1
1826,94,0.07180525610395665,7.86,MGvico1
1826,94,0.07151336989089264,7.98,MGvico1
1826,94,0.07146776406035665,8.1,MGvico1
1826,94,0.07126112206297619,8.22,MGvico1
1826,94,0.07093318151234408,8.34,MGvico1
1826,94,0.07087168653488256,8.46,MGvico1
1826,94,0.07107927037996968,8.58,MGvico1
1826,94,0.07171224732461355,8.7,MGvico1
1826,94,0.07252765051598871,8.82,MGvico1
1826,94,0.0731949011305797,8.94,MGvico1
1826,94,0.0735932634533573,9.06,MGvico1
1826,94,0.07397795719595028,9.18,MGvico1
1826,94,0.07457856399583766,9.3,MGvico1
1826,94,0.07512475151121749,9.42,MGvico1
1826,94,0.07556069775720897,9.54,MGvico1
1826,94,0.07594228617723081,9.66,MGvico1
1826,94,0.0759719974406263,9.78,MGvico1
1826,94,0.07569329660238751,9.9,MGvico1
1826,94,0.07550467926422604,10.02,MGvico1
1826,94,0.07535625503308707,10.14,MGvico1
1826,94,0.07527102356280566,10.26,MGvico1
1826,94,0.07526980520565338,10.38,MGvico1
1826,94,0.07605714285714285,10.5,MGvico1
1826,94,0.07686169363848191,10.62,MGvico1
1826,94,0.07814987047844948,10.74,MGvico1
1826,94,0.07944659808919141,10.86,MGvico1
1826,94,0.0806757442742393,10.98,MGvico1
1826,94,0.08173119065010957,11.1,MGvico1
1826,94,0.08263032972060969,11.22,MGvico1
1826,94,0.08322135438537555,11.34,MGvico1
1826,94,0.0837490748608865,11.46,MGvico1
1826,94,0.08416333324384548,11.58,MGvico1
1826,94,0.08444444444444445,11.7,MGvico1
1826,94,0.08481280115437141,11.82,MGvico1
1826,94,0.08512411302744881,11.94,MGvico1
1826,94,0.0853815499616346,12.06,MGvico1
1826,94,0.0854546336965226,12.18,MGvico1
1826,94,0.08521713265913147,12.3,MGvico1
1826,94,0.08488529487269247,12.42,MGvico1
1826,94,0.08468212724067672,12.54,MGvico1
1826,94,0.08456121830147571,12.66,MGvico1
1826,94,0.08454561484714232,12.78,MGvico1
1826,94,0.0845646295294754,12.9,MGvico1
1826,94,0.08473847395357727,13.02,MGvico1
1826,94,0.08480849023164655,13.14,MGvico1
1826,94,0.08510779877561885,13.26,MGvico1
1826,94,0.08559391904120332,13.38,MGvico1
1826,94,0.0862716049382716,13.5,MGvico1
1826,94,0.0868685594519591,13.62,MGvico1
1826,94,0.08726473560763524,13.74,MGvico1
1826,94,0.0875733213395551,13.86,MGvico1
1826,94,0.08792296782036876,13.98,MGvico1
1826,94,0.08808510638297873,14.1,MGvico1
1826,94,0.08814025530096672,14.22,MGvico1
1826,94,0.08817685264613714,14.34,MGvico1
1826,94,0.08823883886296724,14.46,MGvico1
1826,94,0.08843926230757507,14.58,MGvico1
1826,94,0.0885630987088713,14.7,MGvico1
1826,94,0.08872871215722271,14.82,MGvico1
1826,94,0.08911549813712683,14.94,MGvico1
1826,94,0.08958587958921287,15.06,MGvico1
1826,94,0.08984674030214501,15.18,MGvico1
1826,94,0.08993848519800077,15.3,MGvico1
1826,94,0.08980832412299959,15.42,MGvico1
1826,94,0.08960063207167454,15.54,MGvico1
1826,94,0.08959792134584049,15.66,MGvico1
1826,94,0.08968613107027715,15.78,MGvico1
1826,94,0.08978640085439658,15.9,MGvico1
1826,94,0.08985607877793209,16.02,MGvico1
1826,94,0.09015215378449717,16.14,MGvico1
1826,94,0.09047058182758949,16.26,MGvico1
1826,94,0.0909444645708382,16.38,MGvico1
1826,94,0.09132561983471074,16.5,MGvico1
1826,94,0.09144847450116644,16.62,MGvico1
1826,94,0.09163872509345974,16.74,MGvico1
1826,94,0.09180164891528729,16.86,MGvico1
1826,94,0.09211314912160222,16.98,MGvico1
1826,94,0.09243767313019391,17.1,MGvico1
1826,94,0.09270781483325037,17.22,MGvico1
1826,94,0.09292273799403743,17.34,MGvico1
1826,94,0.0930108288754266,17.46,MGvico1
1826,94,0.09311989656256917,17.58,MGvico1
1826,94,0.09326917552427463,17.7,MGvico1
1826,94,0.09343150925642509,17.82,MGvico1
1826,94,0.09368743078936477,17.94,MGvico1
1826,94,0.09400834427876072,18.06,MGvico1
1826,94,0.09423368079382195,18.18,MGvico1
1826,94,0.09450954044611663,18.3,MGvico1
1826,94,0.094876338210485,18.42,MGvico1
1826,94,0.09526764487175458,18.54,MGvico1
1826,94,0.09575479988833863,18.66,MGvico1
1826,94,0.09625493778644265,18.78,MGvico1
1826,94,0.09679012345679013,18.9,MGvico1
1826,94,0.09730667038183284,19.02,MGvico1
1826,94,0.09777075696976248,19.14,MGvico1
1826,94,0.09803621859259906,19.26,MGvico1
1826,94,0.09809353104122535,19.38,MGvico1
1826,94,0.09827455621301776,19.5,MGvico1
1826,94,0.09842044721263642,19.62,MGvico1
1826,94,0.0985647767481823,19.74,MGvico1
1826,94,0.09875776964430774,19.86,MGvico1
1826,94,0.09897059221383546,19.98,MGvico1
1826,94,0.09903764758298061,20.1,MGvico1
1826,94,0.09908073505974342,20.22,MGvico1
1826,94,0.09910068655859243,20.34,MGvico1
1826,94,0.09919935329073537,20.46,MGvico1
1826,94,0.09931236134603778,20.58,MGvico1
1826,94,0.0993887838689351,20.7,MGvico1
1826,94,0.0994236311239193,20.82,MGvico1
1826,94,0.09960714608254448,20.94,MGvico1
1826,94,0.09974553777972582,21.06,MGvico1
1826,94,0.09985434438924957,21.18,MGvico1
1826,94,0.09993850426502678,21.3,MGvico1
1826,94,0.10012240190193725,21.42,MGvico1
1826,94,0.10033286520123215,21.54,MGvico1
1826,94,0.10042702250596604,21.66,MGvico1
1826,94,0.10049973817817544,21.78,MGvico1
1826,94,0.10063801838994182,21.9,MGvico1
1826,94,0.10079516515825346,22.02,MGvico1
1826,94,0.10089893581862648,22.14,MGvico1
1826,94,0.10102912649573892,22.26,MGvico1
1639,121,0.97,0.3,MGvico3
1639,121,0.8877551020408163,0.42,MGvico3
1639,121,0.8148148148148148,0.54,MGvico3
1639,121,0.737603305785124,0.66,MGvico3
1639,121,0.643491124260355,0.78,MGvico3
1639,121,0.55,0.9,MGvico3
1639,121,0.4671280276816609,1.02,MGvico3
1639,121,0.4002770083102493,1.14,MGvico3
1639,121,0.34750566893424034,1.26,MGvico3
1639,121,0.2996219281663516,1.38,MGvico3
1639,121,0.2548,1.5,MGvico3
1639,121,0.22325102880658437,1.62,MGvico3
1639,121,0.19976218787158145,1.74,MGvico3
1639,121,0.17950052029136315,1.86,MGvico3
1639,121,0.16322314049586778,1.98,MGvico3
1639,121,0.14612244897959184,2.1,MGvico3
1639,121,0.13221329437545654,2.22,MGvico3
1639,121,0.11965811965811966,2.34,MGvico3
1639,121,0.10856632956573468,2.46,MGvico3
1639,121,0.09870200108166577,2.58,MGvico3
1639,121,0.09012345679012346,2.7,MGvico3
1639,121,0.08261656858306926,2.82,MGvico3
1639,121,0.07600999583506872,2.94,MGvico3
1639,121,0.07016532103037293,3.06,MGvico3
1639,121,0.06496974012103951,3.18,MGvico3
1639,121,0.06099173553719008,3.3,MGvico3
1639,121,0.057094490612496156,3.42,MGvico3
1639,121,0.05400746911806952,3.54,MGvico3
1639,121,0.05112872883633432,3.66,MGvico3
1639,121,0.04793398841017889,3.78,MGvico3
1639,121,0.04508875739644971,3.9,MGvico3
1639,121,0.0426041434617955,4.02,MGvico3
1639,121,0.04038017223272422,4.14,MGvico3
1639,121,0.03818686768498314,4.26,MGvico3
1639,121,0.036123100018765245,4.38,MGvico3
1639,121,0.03462222222222222,4.5,MGvico3
1639,121,0.03326867937257548,4.62,MGvico3
1639,121,0.032486780964589006,4.74,MGvico3
1639,121,0.03227404359091602,4.86,MGvico3
1639,121,0.03189867905356365,4.98,MGvico3
1639,121,0.03152249134948097,5.1,MGvico3
1639,121,0.031179812392654247,5.22,MGvico3
1639,121,0.030961999747506627,5.34,MGvico3
1639,121,0.031004709576138146,5.46,MGvico3
1639,121,0.030408139669325932,5.58,MGvico3
1639,121,0.029806094182825486,5.7,MGvico3
1639,121,0.029546179190137103,5.82,MGvico3
1639,121,0.029410264258749107,5.94,MGvico3
1639,121,0.029776492500735222,6.06,MGvico3
1639,121,0.03039871806956358,6.18,MGvico3
1639,121,0.0309297052154195,6.3,MGvico3
1639,121,0.031247270503974148,6.42,MGvico3
1639,121,0.031142159750862722,6.54,MGvico3
1639,121,0.03136920704488272,6.66,MGvico3
1639,121,0.03206985668415694,6.78,MGvico3
1639,121,0.03338374291115312,6.9,MGvico3
1639,121,0.034553290963547374,7.02,MGvico3
1639,121,0.03582021043711602,7.14,MGvico3
1639,121,0.037565740045078885,7.26,MGvico3
1639,121,0.03911362284354551,7.38,MGvico3
1639,121,0.04056,7.5,MGvico3
1639,121,0.04200508401016802,7.62,MGvico3
1639,121,0.042770867135388496,7.74,MGvico3
1639,121,0.04323757356797389,7.86,MGvico3
1639,121,0.04358640963310532,7.98,MGvico3
1639,121,0.0439917695473251,8.1,MGvico3
1639,121,0.04407533699184826,8.22,MGvico3
1639,121,0.0438124320687335,8.34,MGvico3
1639,121,0.04397414616970977,8.46,MGvico3
1639,121,0.04445205144505844,8.58,MGvico3
1639,121,0.044922711058263974,8.7,MGvico3
1639,121,0.044865565273728536,8.82,MGvico3
1639,121,0.04432232782307103,8.94,MGvico3
1639,121,0.04409894302881453,9.06,MGvico3
1639,121,0.04426716220257166,9.18,MGvico3
1639,121,0.044880332986472427,9.3,MGvico3
1639,121,0.045732078380461685,9.42,MGvico3
1639,121,0.04657648036074522,9.54,MGvico3
1639,121,0.04769299023957409,9.66,MGvico3
1639,121,0.0488633369716587,9.78,MGvico3
1639,121,0.04988062442607897,9.9,MGvico3
1639,121,0.05081752662339991,10.02,MGvico3
1639,121,0.05182766709849095,10.14,MGvico3
1639,121,0.0526572278649841,10.26,MGvico3
1639,121,0.053459854990143336,10.38,MGvico3
1639,121,0.054693877551020405,10.5,MGvico3
1639,121,0.05592262759743369,10.62,MGvico3
1639,121,0.05726256983240224,10.74,MGvico3
1639,121,0.05826287353865877,10.86,MGvico3
1639,121,0.05888500701722954,10.98,MGvico3
