SiteCode,lado_km,k,1,2,3,4
RScach2,16.02,0.2499999999999999,7.95674e-4,0.00121422,8.99056e-4,0.00108724
RScach2,8.01,0.2499999999999999,8.54873e-4,0.00100941,0.00111501,0.00116769
RScach2,4.005,0.2499999999999999,0.00120543,0.00104784,0.00107625,0.00111654
RScach2,2.0025,0.2499999999999999,0.00155045,0.00152048,0.00152048,0.00169119
RScach2,1.00125,0.2499999999999999,0.0021179,0.0021179,0.0020784,0.0020784
RScach2,0.500625,0.2499999999999999,0.00273076,0.00273076,0.00273076,0.00269474
