SiteCode,lado_km,k,1,2,3,4
PRsapo,16.02,0.09999999999999988,0.00219091,0.00192572,0.00209397,0.00205122
PRsapo,8.01,0.09999999999999988,0.00282563,0.00279926,0.00343413,0.00275308
PRsapo,4.005,0.09999999999999988,0.0037984,0.00404517,0.00407304,0.00406096
PRsapo,2.0025,0.09999999999999988,0.00565224,0.00541537,0.00567304,0.00567304
PRsapo,1.00125,0.09999999999999988,0.00793019,0.00799855,0.00799855,0.00799855
PRsapo,0.500625,0.09999999999999988,0.0110708,0.0106941,0.0106941,0.0106941
