SiteCode,lado_km,k,1,2,3,4
SCsjo1,16.02,0.09999999999999988,9.63053e-4,9.50436e-4,9.35411e-4,9.86547e-4
SCsjo1,8.01,0.09999999999999988,0.00161386,0.00167386,0.00144666,0.0016508199999999999
SCsjo1,4.005,0.09999999999999988,0.00197215,0.00249305,0.00232495,0.0023782
SCsjo1,2.0025,0.09999999999999988,0.00338491,0.00330956,0.00330956,0.00319845
SCsjo1,1.00125,0.09999999999999988,0.00468368,0.00468368,0.00482492,0.00482492
SCsjo1,0.500625,0.09999999999999988,0.00678863,0.00678863,0.00678863,0.00678863
