SiteCode,lado_km,k,1,2,3,4,5,6,7,8,9,10
SPcara1,16.02,0.05,0.00234845,0.00246882,0.00228467,0.00220815,0.00235471,0.00254545,0.00226873,0.00239625,0.00237304,0.00270447
SPcara1,8.01,0.05,0.00311335,0.00331948,0.00307858,0.00319582,0.00361903,0.00333512,0.0033631999999999998,0.00301575,0.0032062,0.00320228
SPcara1,4.005,0.05,0.00411113,0.00417743,0.00412834,0.00425008,0.00410456,0.00407786,0.0040569,0.00432549,0.00421767,0.00434953
SPcara1,2.0025,0.05,0.00617652,0.00617652,0.00561428,0.00572106,0.0058763900000000004,0.00596367,0.00596367,0.00586639,0.00590043,0.00585372
SPcara1,1.00125,0.05,0.00800506,0.00776281,0.00776281,0.00776281,0.00781374,0.00781374,0.00820232,0.00820232,0.00820232,0.00827927
SPcara1,0.500625,0.05,0.0112336,0.0112336,0.0112336,0.0114487,0.0114487,0.0114487,0.0114487,0.0112314,0.0112314,0.0112314
