SiteCode,lado_km,k,1,2,3,4,5,6,7,8,9,10
RSfaxi,16.02,0.2499999999999999,0.00329848,0.00277651,0.002282,0.00269366,0.00251793,0.0028625,0.0031111,0.00320831,0.00318737,0.0027854
RSfaxi,8.01,0.2499999999999999,0.0027334,0.00302616,0.00332556,0.00263695,0.00351447,0.00347275,0.00308398,0.00292723,0.00343712,0.00299398
RSfaxi,4.005,0.2499999999999999,0.00366259,0.00320042,0.00358682,0.00338271,0.00392824,0.00310606,0.00325595,0.00364094,0.00355305,0.00324243
RSfaxi,2.0025,0.2499999999999999,0.00456217,0.00456217,0.00456217,0.00453388,0.00453388,0.00453388,0.00428549,0.00428549,0.00466043,0.00466043
RSfaxi,1.00125,0.2499999999999999,0.00573554,0.00573554,0.00573554,0.00585174,0.00585174,0.00585174,0.00585174,0.00585174,0.00548309,0.00548309
RSfaxi,0.500625,0.2499999999999999,0.00766165,0.00766165,0.00766165,0.00766165,0.00766165,0.00766165,0.00738863,0.00738863,0.00738863,0.00738863
