SiteCode,lado_km,k,1,2,3,4,5,6,7,8,9,10
SPpecb1,16.02,0.2499999999999999,0.00138765,0.0014088,0.00128559,0.00132728,0.00133614,0.0013461,0.00141839,0.0014181,0.00146334,0.00149581
SPpecb1,8.01,0.2499999999999999,0.00155591,0.00153057,0.00157447,0.00147003,0.00152261,0.0014986,0.00150602,0.00162404,0.00156841,0.00150904
SPpecb1,4.005,0.2499999999999999,0.00174545,0.00179164,0.00170265,0.00183358,0.00171788,0.00178649,0.00180465,0.00177768,0.00170297,0.00184278
SPpecb1,2.0025,0.2499999999999999,0.0022135,0.00216049,0.00214315,0.00213227,0.00217978,0.00215503,0.00216709,0.00212007,0.00220751,0.00215511
SPpecb1,1.00125,0.2499999999999999,0.00269061,0.00270256,0.00263169,0.00267436,0.00269194,0.00267472,0.00269075,0.00267784,0.00268672,0.00263471
SPpecb1,0.500625,0.2499999999999999,0.00348028,0.00348907,0.00341449,0.00347998,0.00345575,0.00350072,0.00342657,0.00344116,0.00350282,0.00347189
