SiteCode,lado_km,k,1,2,3,4,5,6,7,8,9,10
SPpecb1,16.02,0.05,8.03561e-4,8.23818e-4,8.55891e-4,8.30488e-4,8.12238e-4,8.30391e-4,8.32191e-4,8.26338e-4,8.43126e-4,8.26621e-4
SPpecb1,8.01,0.05,0.00114682,0.00121301,0.00115605,0.00117964,0.00115384,0.00119245,0.00119368,0.00115257,0.00114074,0.00119035
SPpecb1,4.005,0.05,0.00161953,0.00159469,0.00164194,0.00161536,0.00161476,0.00163867,0.00161384,0.00161333,0.00163568,0.00163936
SPpecb1,2.0025,0.05,0.00225145,0.00227022,0.00222997,0.00225495,0.00227731,0.00223753,0.00228283,0.00223331,0.00225331,0.00224413
SPpecb1,1.00125,0.05,0.00313654,0.00310566,0.00315272,0.00310734,0.00312318,0.00311578,0.00307717,0.0031167,0.00309072,0.00308427
SPpecb1,0.500625,0.05,0.00442767,0.00447425,0.00446332,0.00445773,0.00450218,0.00446482,0.00452215,0.00449196,0.00446007,0.00442299
