SiteCode,lado_km,k,1,2,3,4,5,6,7,8,9,10
SPigua1,16.02,0.05,0.00220116,0.00226998,0.00228366,0.00187016,0.00243992,0.0024452,0.00242725,0.00254204,0.00222195,0.00231258
SPigua1,8.01,0.05,0.00323685,0.00321,0.00310394,0.00307457,0.00293497,0.00339464,0.00306635,0.00310089,0.00289406,0.00347727
SPigua1,4.005,0.05,0.00433386,0.00423826,0.00456561,0.00414355,0.00442858,0.00444202,0.0043919,0.00428353,0.00424034,0.00436502
SPigua1,2.0025,0.05,0.00633063,0.00633063,0.00616109,0.00616109,0.00638329,0.00615499,0.00615499,0.00606773,0.00611372,0.00611372
SPigua1,1.00125,0.05,0.00903326,0.00903326,0.00903326,0.00903326,0.00845981,0.00845981,0.00845981,0.00849648,0.00849648,0.00849648
SPigua1,0.500625,0.05,0.0123406,0.0128771,0.0128771,0.0128771,0.0128771,0.0128771,0.0126641,0.0126641,0.0126641,0.0126641
