SiteCode,lado_km,k,1,2,3,4,5,6,7,8,9,10
RScach2,16.02,0.09999999999999988,4.71461e-4,4.61853e-4,4.33541e-4,5.39556e-4,5.22188e-4,3.92019e-4,4.4232e-4,4.88175e-4,5.07727e-4,4.65475e-4
RScach2,8.01,0.09999999999999988,6.43065e-4,6.34016e-4,7.01724e-4,6.67358e-4,6.46821e-4,7.52186e-4,7.16295e-4,7.68957e-4,7.16999e-4,7.14086e-4
RScach2,4.005,0.09999999999999988,0.00110086,0.00108907,0.00102044,0.00104288,9.90549e-4,0.00108379,0.00103977,9.86471e-4,0.00101741,9.90679e-4
RScach2,2.0025,0.09999999999999988,0.00145698,0.00145698,0.00153426,0.00144383,0.00144383,0.00146143,0.00146143,0.00156385,0.00158493,0.00158493
RScach2,1.00125,0.09999999999999988,0.00233902,0.00233902,0.00233902,0.00233902,0.00216494,0.00216494,0.00216494,0.00216494,0.00212904,0.00212904
RScach2,0.500625,0.09999999999999988,0.0029809,0.0029809,0.0029809,0.00316308,0.00316308,0.00316308,0.00316308,0.00316308,0.00316308,0.0030122
