SiteCode,lado_km,k,1,2,3,4,5,6,7,8,9,10
PEmata2,16.02,0.05,0.00103121,9.94297e-4,9.59787e-4,0.0010493,0.00105477,0.00100604,9.99431e-4,9.67035e-4,0.0010768,0.00104676
PEmata2,8.01,0.05,0.00176857,0.00159097,0.00169892,0.00184818,0.00162606,0.00165215,0.0017659,0.00154846,0.00172579,0.00160752
PEmata2,4.005,0.05,0.00238529,0.00262648,0.0027192,0.00255973,0.00267369,0.00266112,0.00259364,0.00258372,0.00255746,0.00265327
PEmata2,2.0025,0.05,0.0039851900000000004,0.0043166,0.0043166,0.00428415,0.00416329,0.00416329,0.00383429,0.00398253,0.00405092,0.00411748
PEmata2,1.00125,0.05,0.00643697,0.00643697,0.00619875,0.00619875,0.00619875,0.00609018,0.00609018,0.00609018,0.00619829,0.00619829
PEmata2,0.500625,0.05,0.00965011,0.00965011,0.00965011,0.00981764,0.00981764,0.00981764,0.00981764,0.00981764,0.00976749,0.00976749
