SiteCode,lado_km,k,1,2,3,4
RSsmar2,16.02,0.2499999999999999,0.00139914,0.00153997,0.00143091,0.00159204
RSsmar2,8.01,0.2499999999999999,0.00170096,0.00166583,0.00168207,0.00172036
RSsmar2,4.005,0.2499999999999999,0.00217397,0.00191385,0.0019619,0.0018362
RSsmar2,2.0025,0.2499999999999999,0.0024537,0.00280081,0.00258261,0.00267709
RSsmar2,1.00125,0.2499999999999999,0.00342941,0.00342941,0.00352269,0.00352269
RSsmar2,0.500625,0.2499999999999999,0.00461044,0.00461044,0.00489322,0.00489322
