SiteCode,lado_km,k,1,2,3,4,5,6,7,8,9,10
RSsmar2,16.02,0.09999999999999988,6.65035e-4,6.52332e-4,6.46717e-4,6.281e-4,7.88291e-4,7.54183e-4,7.26799e-4,6.61783e-4,6.86628e-4,6.9395e-4
RSsmar2,8.01,0.09999999999999988,9.61673e-4,0.00104526,0.00104274,0.00110734,0.00102126,0.00107297,0.00105314,9.67437e-4,0.00106777,0.00104547
RSsmar2,4.005,0.09999999999999988,0.00160652,0.00159745,0.00161513,0.00171335,0.00162977,0.00161043,0.00170297,0.00155274,0.0017571,0.00154095
RSsmar2,2.0025,0.09999999999999988,0.00231446,0.00231446,0.00234455,0.00234455,0.00246953,0.00246953,0.00240176,0.00240176,0.00232328,0.00232328
RSsmar2,1.00125,0.09999999999999988,0.00356253,0.00356253,0.00356253,0.00356253,0.00356253,0.00320505,0.00320505,0.00320505,0.00320505,0.00320505
RSsmar2,0.500625,0.09999999999999988,0.00486731,0.00486731,0.00486731,0.00486731,0.00486731,0.00486731,0.00486731,0.00486731,0.00528859,0.00528859
