SiteCode,lado_km,k,1,2,3,4
MGvico3,16.02,0.2499999999999999,0.00560667,0.00561166,0.00562524,0.00608993
MGvico3,8.01,0.2499999999999999,0.00536366,0.00536608,0.00562288,0.00562117
MGvico3,4.005,0.2499999999999999,0.00583568,0.00570311,0.0056886,0.00599628
MGvico3,2.0025,0.2499999999999999,0.00717621,0.00625968,0.00625968,0.00589528
MGvico3,1.00125,0.2499999999999999,0.0071039,0.0071039,0.0071039,0.00756835
MGvico3,0.500625,0.2499999999999999,0.00967162,0.00967162,0.00973839,0.00973839
