SiteCode,lado_km,k,1,2,3,4
SPjabo1,16.02,0.2499999999999999,0.00255111,0.00252982,0.00203548,0.00211486
SPjabo1,8.01,0.2499999999999999,0.00224931,0.00213576,0.00215429,0.00247465
SPjabo1,4.005,0.2499999999999999,0.00280981,0.00235058,0.00239326,0.00262596
SPjabo1,2.0025,0.2499999999999999,0.00312908,0.00312908,0.00346571,0.00311165
SPjabo1,1.00125,0.2499999999999999,0.0041256,0.0041256,0.0041256,0.0045703
SPjabo1,0.500625,0.2499999999999999,0.0060649,0.0060649,0.0060649,0.00566165
