SiteCode,lado_km,k,1,2,3,4,5,6,7,8,9,10
PRdiam4,16.02,0.09999999999999988,8.99218e-4,9.17519e-4,9.95663e-4,8.93157e-4,8.75851e-4,9.37939e-4,8.45301e-4,9.50546e-4,0.00107574,9.51267e-4
PRdiam4,8.01,0.09999999999999988,0.00133277,0.00133985,0.00134231,0.00141299,0.00130562,0.00136168,0.00148991,0.00147821,0.00142726,0.00139097
PRdiam4,4.005,0.09999999999999988,0.00199498,0.00193898,0.00194101,0.00203492,0.0022183,0.00206405,0.00213216,0.00204525,0.00211848,0.0022210900000000002
PRdiam4,2.0025,0.09999999999999988,0.00325726,0.00311806,0.00311806,0.00312389,0.00312389,0.00319274,0.00319274,0.00319274,0.00316146,0.00316146
PRdiam4,1.00125,0.09999999999999988,0.00449041,0.00449041,0.00449041,0.00449041,0.00449041,0.00447793,0.00447793,0.00447793,0.00447793,0.00447793
PRdiam4,0.500625,0.09999999999999988,0.00652829,0.00626187,0.00626187,0.00626187,0.00626187,0.00626187,0.00626187,0.00626187,0.00639177,0.00639177
