SiteCode,lado_km,k,1,2,3,4,5,6,7,8,9,10
MGuberl3,16.02,0.05,0.00114797,0.00116037,0.00115218,0.00109623,0.00112959,0.00106865,0.00120993,0.00101318,0.00110983,0.00120492
MGuberl3,8.01,0.05,0.00172214,0.00177164,0.00182023,0.00187557,0.00188411,0.00180314,0.00183052,0.00174516,0.00181746,0.00167351
MGuberl3,4.005,0.05,0.0028091600000000002,0.0029311,0.0027997,0.00292118,0.00280857,0.00278788,0.00266374,0.00288081,0.00289757,0.00277154
MGuberl3,2.0025,0.05,0.00466569,0.004535,0.00475547,0.00475547,0.00476859,0.00476859,0.00451211,0.00451211,0.00442557,0.00442946
MGuberl3,1.00125,0.05,0.00695246,0.00695246,0.00720564,0.00720564,0.00720564,0.00720564,0.00700267,0.00700267,0.00700267,0.00693627
MGuberl3,0.500625,0.05,0.0110183,0.0110183,0.0110183,0.0110183,0.0110183,0.0107978,0.0107978,0.0107978,0.0107978,0.0107978
