SiteCode,lado_km,k,1,2,3,4,5,6,7,8,9,10
PEalia,16.02,0.2499999999999999,0.00449442,0.00299652,0.00428827,0.00275049,0.00344683,0.00274087,0.00273904,0.00361395,0.00388521,0.00272351
PEalia,8.01,0.2499999999999999,0.00385783,0.00426701,0.00434849,0.00428473,0.00410619,0.00359208,0.00372741,0.00402168,0.00370582,0.00491619
PEalia,4.005,0.2499999999999999,0.00577936,0.00552628,0.00553274,0.00603251,0.00551007,0.00549395,0.00473848,0.00549233,0.00645089,0.00543655
PEalia,2.0025,0.2499999999999999,0.00767061,0.0071854,0.0071854,0.0071854,0.00814497,0.00814497,0.00779192,0.00779192,0.00779192,0.00789064
PEalia,1.00125,0.2499999999999999,0.0113989,0.0113989,0.0113989,0.0113989,0.0124223,0.0124223,0.0124223,0.0124223,0.0124223,0.0124223
PEalia,0.500625,0.2499999999999999,0.0172011,0.0163566,0.0163566,0.0163566,0.0163566,0.0163566,0.0163566,0.0163566,0.0163566,0.0163566
