SiteCode,land_type,k,Umed,Usd
MGuberl7,cont,0.29999999999999993,0.01364712,3.7365657375605036e-4
MGuberl7,cont,0.2499999999999999,0.01378777,5.075393778921112e-4
MGuberl7,cont,0.19999999999999996,0.01382556,2.534406667359355e-4
MGuberl7,cont,0.1499999999999999,0.01383279,3.7042278382650525e-4
MGuberl7,cont,0.09999999999999988,0.01322244,4.2150484958327863e-4
MGuberl7,cont,0.05,0.01188231,3.989362785374794e-4
MGuberl7,ideal,0.99,0.003001512,9.737828594370174e-5
MGuberl7,ideal,0.95,0.003057213,2.463918924554495e-4
MGuberl7,ideal,0.8999999999999999,0.007983088,5.129177892281243e-4
MGuberl7,ideal,0.85,0.007565514,7.617529505934173e-4
MGuberl7,ideal,0.7999999999999999,0.007886207,8.531718161210749e-4
MGuberl7,ideal,0.75,0.007924657,5.854256514527605e-4
MGuberl7,ideal,0.7,0.008153759,4.635661996222571e-4
MGuberl7,ideal,0.6499999999999999,0.008056886,4.7856986117667953e-4
MGuberl7,ideal,0.5999999999999999,0.007543931,2.320630079406113e-4
MGuberl7,ideal,0.5499999999999999,0.007608839,3.5091810024087786e-4
MGuberl7,ideal,0.49999999999999994,0.00747356,1.9791091986042587e-4
MGuberl7,ideal,0.45,0.0073544330000000005,1.6154341054342016e-4
MGuberl7,ideal,0.3999999999999999,0.007433483,4.670375016360513e-4
MGuberl7,ideal,0.34999999999999987,0.007211164,2.467257773858796e-4
MGuberl7,ideal,0.29999999999999993,0.00539137,3.59107545079929e-4
MGuberl7,ideal,0.2499999999999999,0.004997995,1.8197715712876337e-4
MGuberl7,ideal,0.19999999999999996,0.005029526,2.6352030675284047e-4
MGuberl7,ideal,0.1499999999999999,0.00323261,2.331240702573059e-4
MGuberl7,ideal,0.09999999999999988,0.002811571,8.791745869469465e-5
MGuberl7,ideal,0.05,0.00241918,9.805930960393299e-5
MGuberl7,non_frag,0.99,0.0043714,7.691822786425696e-5
MGuberl7,non_frag,0.95,0.004230846,2.9815401389214907e-5
MGuberl7,non_frag,0.8999999999999999,0.007878119,2.4422901890780007e-4
MGuberl7,non_frag,0.85,0.008563862,3.3191604988812073e-4
MGuberl7,non_frag,0.7999999999999999,0.008812058000000001,3.833411588998328e-4
MGuberl7,non_frag,0.75,0.008525785000000001,2.0073016892501903e-4
MGuberl7,non_frag,0.7,0.008264665,4.6625464821632956e-4
MGuberl7,non_frag,0.6499999999999999,0.007673884,2.8637451963003507e-4
MGuberl7,non_frag,0.5999999999999999,0.008189782999999999,3.816790774124834e-4
MGuberl7,non_frag,0.5499999999999999,0.009805073000000001,6.380716451770048e-4
MGuberl7,non_frag,0.49999999999999994,0.009853816,5.862890924601769e-4
MGuberl7,non_frag,0.45,0.010238925000000001,2.980176507170154e-4
MGuberl7,non_frag,0.3999999999999999,0.01036747,1.9124330663668532e-4
MGuberl7,non_frag,0.34999999999999987,0.01055218,2.9583332694835637e-4
MGuberl7,non_frag,0.29999999999999993,0.008592699,2.8399486671612767e-4
MGuberl7,non_frag,0.2499999999999999,0.008823668,3.733263673397728e-4
MGuberl7,non_frag,0.19999999999999996,0.008830006,3.6139601354254674e-4
MGuberl7,non_frag,0.1499999999999999,0.005123379,1.7831033287501877e-4
MGuberl7,non_frag,0.09999999999999988,0.004801169,2.1214207170615112e-4
MGuberl7,non_frag,0.05,0.004294011,1.2197606918754375e-4
MGvico1,cont,0.99,0.002809769,6.8796138853217e-5
MGvico1,cont,0.95,0.002859726,4.240268707418324e-5
MGvico1,cont,0.8999999999999999,0.002861471,5.665994066945947e-5
MGvico1,cont,0.85,0.00288556,5.7110574619183555e-5
MGvico1,cont,0.7999999999999999,0.002893286,6.0819358248651144e-5
MGvico1,cont,0.75,0.00596529,2.420921701427877e-4
MGvico1,cont,0.7,0.005982566,2.2198754840956503e-4
MGvico1,cont,0.6499999999999999,0.005927039,2.0494661914481255e-4
MGvico1,cont,0.5999999999999999,0.005805842,2.216080760060678e-4
MGvico1,cont,0.5499999999999999,0.006012333,2.783561233404272e-4
MGvico1,cont,0.49999999999999994,0.005804132,8.326283895659035e-5
MGvico1,cont,0.45,0.00583264,1.6488843918776645e-4
MGvico1,cont,0.3999999999999999,0.007693034,1.7728892684604506e-4
MGvico1,cont,0.34999999999999987,0.007663736,2.152641895800496e-4
MGvico1,cont,0.29999999999999993,0.007605888,2.539671286166337e-4
MGvico1,cont,0.2499999999999999,0.008192013,2.2088999001765568e-4
MGvico1,cont,0.19999999999999996,0.008182329,2.3901337895839876e-4
MGvico1,cont,0.1499999999999999,0.008460651,2.961731100199493e-4
MGvico1,cont,0.09999999999999988,0.008783081,2.268312236223225e-4
MGvico1,cont,0.05,0.008178682,2.7920840837386443e-4
MGvico1,ideal,0.99,0.002103344,3.965467555450857e-5
MGvico1,ideal,0.95,0.002048073,8.902811017375975e-5
MGvico1,ideal,0.8999999999999999,0.0021171230000000003,7.727715747734114e-5
MGvico1,ideal,0.85,0.00206344,7.836964817807695e-5
MGvico1,ideal,0.7999999999999999,0.002046052,1.1430923748032493e-4
MGvico1,ideal,0.75,0.004796745,1.9786909664107618e-4
MGvico1,ideal,0.7,0.004849937,2.6920641646843756e-4
MGvico1,ideal,0.6499999999999999,0.004841778,2.782793220968217e-4
MGvico1,ideal,0.5999999999999999,0.005007387,2.997145367419548e-4
MGvico1,ideal,0.5499999999999999,0.004965868,2.1757582947867467e-4
MGvico1,ideal,0.49999999999999994,0.004972996,5.079890938068127e-4
MGvico1,ideal,0.45,0.0047822360000000005,2.592622311783104e-4
MGvico1,ideal,0.3999999999999999,0.004830092,2.124266527952125e-4
MGvico1,ideal,0.34999999999999987,0.004855169,1.9735807082840864e-4
MGvico1,ideal,0.29999999999999993,0.004301655,2.693901887700358e-4
MGvico1,ideal,0.2499999999999999,0.003732249,1.589791349307616e-4
MGvico1,ideal,0.19999999999999996,0.003760764,1.742581239426158e-4
MGvico1,ideal,0.1499999999999999,0.002678727,1.4389930445743413e-4
MGvico1,ideal,0.09999999999999988,0.002457828,1.0449514181158005e-4
MGvico1,ideal,0.05,0.0019824120000000002,7.240817921877178e-5
MGvico1,non_frag,0.99,0.002392557,6.768234892988482e-5
MGvico1,non_frag,0.95,0.0023644119999999998,1.0393824147059644e-4
MGvico1,non_frag,0.8999999999999999,0.002274659,8.370208658623087e-5
MGvico1,non_frag,0.85,0.002342472,7.893977462456916e-5
MGvico1,non_frag,0.7999999999999999,0.002372912,4.960508728391118e-5
MGvico1,non_frag,0.75,0.005096008,2.711788541739769e-4
MGvico1,non_frag,0.7,0.004997653,2.478363307619679e-4
MGvico1,non_frag,0.6499999999999999,0.00487636,1.3586652461556204e-4
MGvico1,non_frag,0.5999999999999999,0.005037108,2.313699650535673e-4
MGvico1,non_frag,0.5499999999999999,0.005086412,2.1253915167694523e-4
MGvico1,non_frag,0.49999999999999994,0.005037925,3.6687695779526826e-4
MGvico1,non_frag,0.45,0.004836409,1.5594686740824407e-4
MGvico1,non_frag,0.3999999999999999,0.005423776,8.423952057476738e-5
MGvico1,non_frag,0.34999999999999987,0.005581895,2.173613597598861e-4
MGvico1,non_frag,0.29999999999999993,0.0046940210000000005,1.7973056164096796e-4
MGvico1,non_frag,0.2499999999999999,0.004565921,2.68753107700895e-4
MGvico1,non_frag,0.19999999999999996,0.004595868,2.6197235595467797e-4
MGvico1,non_frag,0.1499999999999999,0.003577629,1.0620690639292514e-4
MGvico1,non_frag,0.09999999999999988,0.003460358,9.692287538725484e-5
MGvico1,non_frag,0.05,0.003108779,5.0457450600591306e-5
MGvico16,cont,0.99,0.002269811,1.14549998928173e-4
MGvico16,cont,0.95,0.002311872,8.533964856839852e-5
MGvico16,cont,0.8999999999999999,0.002271479,1.0831932549950023e-4
MGvico16,cont,0.85,0.002287712,9.143813109298425e-5
MGvico16,cont,0.7999999999999999,0.005258337,4.492724566587877e-4
MGvico16,cont,0.75,0.005394726,9.696695223975335e-5
MGvico16,cont,0.7,0.005344302,1.9043946076844953e-4
MGvico16,cont,0.6499999999999999,0.005264547,1.2643456867750448e-4
MGvico16,cont,0.5999999999999999,0.005398443,2.0572179472125304e-4
MGvico16,cont,0.5499999999999999,0.005678154,3.2266843460948145e-4
MGvico16,cont,0.49999999999999994,0.005439635999999997,3.593553741910667e-4
MGvico16,cont,0.45,0.005638745,4.0459321085779766e-4
MGvico16,cont,0.3999999999999999,0.006289459,3.06190562393567e-4
MGvico16,cont,0.34999999999999987,0.00619005,1.3914469910452534e-4
MGvico16,cont,0.29999999999999993,0.006286132,1.538091522201025e-4
MGvico16,cont,0.2499999999999999,0.00660711,1.7637460455897092e-4
MGvico16,cont,0.19999999999999996,0.006451918,1.5676845110615273e-4
MGvico16,cont,0.1499999999999999,0.006487705,2.1740448959127888e-4
MGvico16,cont,0.09999999999999988,0.006636885,2.4555851704724974e-4
MGvico16,cont,0.05,0.006284978,8.580202248328549e-5
MGvico16,ideal,0.99,0.0021955819999999997,1.0274532482470105e-4
MGvico16,ideal,0.95,0.002207564,5.123363721445337e-5
MGvico16,ideal,0.8999999999999999,0.002246409,1.2799076342108096e-4
MGvico16,ideal,0.85,0.002241959,7.181657089032058e-5
MGvico16,ideal,0.7999999999999999,0.005068182,2.6401276083637393e-4
MGvico16,ideal,0.75,0.005352043,0.00042639495468273193
MGvico16,ideal,0.7,0.00501822,3.2995030477667734e-4
MGvico16,ideal,0.6499999999999999,0.005295795,4.311105709740317e-4
MGvico16,ideal,0.5999999999999999,0.005213139,1.2059623178653244e-4
MGvico16,ideal,0.5499999999999999,0.005180303000000001,3.525006833421272e-4
MGvico16,ideal,0.49999999999999994,0.005359003,3.62582418494211e-4
MGvico16,ideal,0.45,0.005395293,3.871110801551524e-4
MGvico16,ideal,0.3999999999999999,0.005109812,1.7578580329480556e-4
MGvico16,ideal,0.34999999999999987,0.005392083,4.608228251496325e-4
MGvico16,ideal,0.29999999999999993,0.004505733,2.8704996572606205e-4
MGvico16,ideal,0.2499999999999999,0.004019615,1.033250465763263e-4
MGvico16,ideal,0.19999999999999996,0.004073734,1.696647910963786e-4
MGvico16,ideal,0.1499999999999999,0.002823404,1.697480705306806e-4
MGvico16,ideal,0.09999999999999988,0.00267176,1.6851137818491005e-4
MGvico16,ideal,0.05,0.002139887,1.0221605082155916e-4
MGvico16,non_frag,0.99,0.002531329,7.168348972314955e-5
MGvico16,non_frag,0.95,0.0024194900000000003,3.613441941787168e-5
MGvico16,non_frag,0.8999999999999999,0.002488891,6.663037269560744e-5
MGvico16,non_frag,0.85,0.002444364,4.8032978300792925e-5
MGvico16,non_frag,0.7999999999999999,0.005590378,3.832778350202081e-4
MGvico16,non_frag,0.75,0.005257206,3.857260547533128e-4
MGvico16,non_frag,0.7,0.005356357,2.45530522431643e-4
MGvico16,non_frag,0.6499999999999999,0.005248444,4.2422203956052167e-4
MGvico16,non_frag,0.5999999999999999,0.00521002,1.699760576604181e-4
MGvico16,non_frag,0.5499999999999999,0.005374281,2.3480019366119205e-4
MGvico16,non_frag,0.49999999999999994,0.005643042,3.5851463865355456e-4
MGvico16,non_frag,0.45,0.005474568,4.7836589045531985e-4
MGvico16,non_frag,0.3999999999999999,0.005970847,1.6758668874810892e-4
MGvico16,non_frag,0.34999999999999987,0.006120786,2.139154326259692e-4
MGvico16,non_frag,0.29999999999999993,0.005239068,2.5794231046667965e-4
MGvico16,non_frag,0.2499999999999999,0.005298762,1.9694738314811103e-4
MGvico16,non_frag,0.19999999999999996,0.005399412,2.706920967856693e-4
MGvico16,non_frag,0.1499999999999999,0.004035452,1.120353145515586e-4
MGvico16,non_frag,0.09999999999999988,0.003816037,1.507093072441116e-4
MGvico16,non_frag,0.05,0.003427555,1.2369635809333901e-4
MGvico3,cont,0.99,0.003304268,1.531358824196487e-4
MGvico3,cont,0.95,0.003235286,1.5192639089009152e-4
MGvico3,cont,0.8999999999999999,0.003212656,1.2619900582457494e-4
MGvico3,cont,0.85,0.003253231,1.376410379251446e-4
MGvico3,cont,0.7999999999999999,0.00905923,2.6604420948406297e-4
MGvico3,cont,0.75,0.008874927,7.119480769152575e-4
MGvico3,cont,0.7,0.008555679,4.2368986960983633e-4
MGvico3,cont,0.6499999999999999,0.008572466,7.311746122385696e-4
MGvico3,cont,0.5999999999999999,0.008877893,4.1637418395930575e-4
MGvico3,cont,0.5499999999999999,0.008384184,2.2059232913025577e-4
MGvico3,cont,0.49999999999999994,0.00869784,4.830238394162802e-4
MGvico3,cont,0.45,0.007989597,1.273318993854688e-4
MGvico3,cont,0.3999999999999999,0.008149901000000001,4.4021776867187487e-4
MGvico3,cont,0.34999999999999987,0.008023073,1.2192909415357414e-4
MGvico3,cont,0.29999999999999993,0.008224801,3.43730481739206e-4
MGvico3,cont,0.2499999999999999,0.007900898,2.8602330758951185e-4
MGvico3,cont,0.19999999999999996,0.007720045,2.651755234326459e-4
MGvico3,cont,0.1499999999999999,0.007636774,2.367091131982695e-4
MGvico3,cont,0.09999999999999988,0.007248965,2.1475413747146094e-4
MGvico3,cont,0.05,0.006505561,1.6658609375401723e-4
MGvico3,ideal,0.99,0.003300195,1.8922082092682658e-4
MGvico3,ideal,0.95,0.0033852,1.7072496745090061e-4
MGvico3,ideal,0.8999999999999999,0.0033479210000000002,1.339142684663919e-4
MGvico3,ideal,0.85,0.003277341,1.1188715063253091e-4
MGvico3,ideal,0.7999999999999999,0.00906183,3.3328586348658703e-4
MGvico3,ideal,0.75,0.009173175,2.5069238038547025e-4
MGvico3,ideal,0.7,0.008930328,4.306907107013619e-4
MGvico3,ideal,0.6499999999999999,0.00854251,3.538801427351104e-4
MGvico3,ideal,0.5999999999999999,0.00900593,4.387622925153588e-4
MGvico3,ideal,0.5499999999999999,0.009034589,3.766910653882478e-4
MGvico3,ideal,0.49999999999999994,0.008548994,6.277711577955774e-4
MGvico3,ideal,0.45,0.008082304,2.7619010084440834e-4
MGvico3,ideal,0.3999999999999999,0.007793517000000001,2.3679496879274204e-4
MGvico3,ideal,0.34999999999999987,0.007918902,3.0750669867319783e-4
MGvico3,ideal,0.29999999999999993,0.007283883,4.0721142215616245e-4
MGvico3,ideal,0.2499999999999999,0.006164116,4.909055395717412e-4
MGvico3,ideal,0.19999999999999996,0.00644783,4.4250735943660366e-4
MGvico3,ideal,0.1499999999999999,0.004526756,2.1303159161651744e-4
MGvico3,ideal,0.09999999999999988,0.00388093,2.931841029114642e-4
MGvico3,ideal,0.05,0.003047221,1.1949505107836984e-4
MGvico3,non_frag,0.99,0.003545361,1.6475964213564758e-4
MGvico3,non_frag,0.95,0.00346971,1.6069323535509796e-4
MGvico3,non_frag,0.8999999999999999,0.00342363,7.22348235502332e-5
MGvico3,non_frag,0.85,0.0034535819999999997,1.3201521316373604e-4
MGvico3,non_frag,0.7999999999999999,0.008661561,2.8084722673645126e-4
MGvico3,non_frag,0.75,0.009120618,2.461204671971297e-4
MGvico3,non_frag,0.7,0.008543087,3.2806302348617245e-4
MGvico3,non_frag,0.6499999999999999,0.008829372,5.966070001600717e-4
MGvico3,non_frag,0.5999999999999999,0.008806588,5.469883550822224e-4
MGvico3,non_frag,0.5499999999999999,0.00885036,2.69588699524129e-4
MGvico3,non_frag,0.49999999999999994,0.009110682,5.356009773619827e-4
MGvico3,non_frag,0.45,0.008164942,4.568601240788404e-4
MGvico3,non_frag,0.3999999999999999,0.00804404,5.672570108278375e-4
MGvico3,non_frag,0.34999999999999987,0.008165495,4.457394798471908e-4
MGvico3,non_frag,0.29999999999999993,0.007678237,3.2570484713242374e-4
MGvico3,non_frag,0.2499999999999999,0.007008706,3.647173885870782e-4
MGvico3,non_frag,0.19999999999999996,0.006785549,2.1236395464443165e-4
MGvico3,non_frag,0.1499999999999999,0.005420794,2.3341962362520704e-4
MGvico3,non_frag,0.09999999999999988,0.005035973,1.6606255662316593e-4
MGvico3,non_frag,0.05,0.004383452,1.8140854505170858e-4
MGvico4,cont,0.99,0.004921934,1.1851083749786127e-4
MGvico4,cont,0.95,0.0048003,2.1588978597629127e-4
MGvico4,cont,0.8999999999999999,0.004735645,1.9155522715394641e-4
MGvico4,cont,0.85,0.004751308,2.245485442096357e-4
MGvico4,cont,0.7999999999999999,0.01283381,8.320554501420632e-4
MGvico4,cont,0.75,0.01237715,7.37051809199628e-4
MGvico4,cont,0.7,0.01307588,4.2095996061911176e-4
MGvico4,cont,0.6499999999999999,0.01361038,6.321365917795504e-4
MGvico4,cont,0.5999999999999999,0.01283196,5.081144888485052e-4
MGvico4,cont,0.5499999999999999,0.01254672,3.620140752328104e-4
MGvico4,cont,0.49999999999999994,0.01280382,5.402366987410858e-4
MGvico4,cont,0.45,0.01210146,4.3494243603799614e-4
MGvico4,cont,0.3999999999999999,0.01283514,4.387309836334796e-4
MGvico4,cont,0.34999999999999987,0.01214496,3.582258542688767e-4
MGvico4,cont,0.29999999999999993,0.01214847,4.96500952332084e-4
MGvico4,cont,0.2499999999999999,0.01223776,2.0295694781570487e-4
MGvico4,cont,0.19999999999999996,0.01198028,4.399424477512181e-4
MGvico4,cont,0.1499999999999999,0.012033779999999999,2.2671635631824692e-4
MGvico4,cont,0.09999999999999988,0.01141677,3.0905611878032026e-4
MGvico4,cont,0.05,0.010281097,3.2876380694453976e-4
MGvico4,ideal,0.99,0.004717406,2.8591095016922076e-4
MGvico4,ideal,0.95,0.0047276060000000005,3.0640741894122315e-4
MGvico4,ideal,0.8999999999999999,0.004713816,2.571047248020844e-4
MGvico4,ideal,0.85,0.004652587,1.8508502929134415e-4
MGvico4,ideal,0.7999999999999999,0.0134792,1.7266624195571895e-4
MGvico4,ideal,0.75,0.01310177,3.446953277896296e-4
MGvico4,ideal,0.7,0.012882919999999999,5.550871399058789e-4
MGvico4,ideal,0.6499999999999999,0.01242107,5.532471198900781e-4
MGvico4,ideal,0.5999999999999999,0.01296632,8.576257818989458e-4
MGvico4,ideal,0.5499999999999999,0.01313678,6.934804472129453e-4
MGvico4,ideal,0.49999999999999994,0.013286580000000001,4.689907930866023e-4
MGvico4,ideal,0.45,0.011246540000000001,4.5855387954355436e-4
MGvico4,ideal,0.3999999999999999,0.01162737,5.412013140535906e-4
MGvico4,ideal,0.34999999999999987,0.01088428,5.328942167280692e-4
MGvico4,ideal,0.29999999999999993,0.008897069,4.0785724813278057e-4
MGvico4,ideal,0.2499999999999999,0.008717672000000001,5.068660038752297e-4
MGvico4,ideal,0.19999999999999996,0.007801254,2.0131087563489704e-4
MGvico4,ideal,0.1499999999999999,0.006668412,4.170334206378296e-4
MGvico4,ideal,0.09999999999999988,0.004803542,2.5045848348800474e-4
MGvico4,ideal,0.05,0.003780547,1.6097651443956396e-4
MGvico4,non_frag,0.99,0.005024731,2.1860288584300282e-4
MGvico4,non_frag,0.95,0.004909155,2.244040059679071e-4
MGvico4,non_frag,0.8999999999999999,0.00495961,1.5554884991896e-4
MGvico4,non_frag,0.85,0.0049077,1.6574022297291346e-4
MGvico4,non_frag,0.7999999999999999,0.01284161,3.953022456860629e-4
MGvico4,non_frag,0.75,0.01281942,6.365030641455439e-4
MGvico4,non_frag,0.7,0.01218512,5.252512177784816e-4
MGvico4,non_frag,0.6499999999999999,0.012877050000000001,9.799983755655471e-4
MGvico4,non_frag,0.5999999999999999,0.01351586,3.668657495899859e-4
MGvico4,non_frag,0.5499999999999999,0.01308324,1.6410919264657676e-4
MGvico4,non_frag,0.49999999999999994,0.01343635,2.8454439313869257e-4
MGvico4,non_frag,0.45,0.01197416,9.327656990548769e-4
MGvico4,non_frag,0.3999999999999999,0.01174338,4.835660308812254e-4
MGvico4,non_frag,0.34999999999999987,0.01146604,4.235749079757522e-4
MGvico4,non_frag,0.29999999999999993,0.009886131,3.667730288596595e-4
MGvico4,non_frag,0.2499999999999999,0.010034214,3.089766474167406e-4
MGvico4,non_frag,0.19999999999999996,0.009144138999999999,4.68088407092554e-4
MGvico4,non_frag,0.1499999999999999,0.007857639,3.109923666962476e-4
MGvico4,non_frag,0.09999999999999988,0.006586715999999999,1.855374578652814e-4
MGvico4,non_frag,0.05,0.005579116,1.9459542413256635e-4
MSdour,cont,0.99,0.006626348,2.995619703945524e-4
MSdour,cont,0.95,0.00651876,2.9211105042051684e-4
MSdour,cont,0.8999999999999999,0.006561256,2.6084916604556484e-4
MSdour,cont,0.85,0.01807095,7.031833919951307e-4
MSdour,cont,0.7999999999999999,0.01742835,4.564681277665129e-4
MSdour,cont,0.75,0.01747918,2.3585372020244573e-4
MSdour,cont,0.7,0.017660949999999998,2.713545865959637e-4
MSdour,cont,0.6499999999999999,0.01711252,6.000047199814334e-4
MSdour,cont,0.5999999999999999,0.01707194,0.0011084746849211809
MSdour,cont,0.5499999999999999,0.01448888,7.756111436939405e-4
MSdour,cont,0.49999999999999994,0.01626806,6.441983048720332e-4
MSdour,cont,0.45,0.015158419999999999,4.958788938171632e-4
MSdour,cont,0.3999999999999999,0.01498082,3.2870826917225885e-4
MSdour,cont,0.34999999999999987,0.013357339999999999,3.660830846800882e-4
MSdour,cont,0.29999999999999993,0.01197749,6.455855850827731e-4
MSdour,cont,0.2499999999999999,0.01068388,6.180285534575963e-4
MSdour,cont,0.19999999999999996,0.010602498,5.399601941254559e-4
MSdour,cont,0.1499999999999999,0.009620288,4.7381609746586026e-4
MSdour,cont,0.09999999999999988,0.008616223,2.672617858974812e-4
MSdour,cont,0.05,0.007256693,2.2039663165655595e-4
MSdour,ideal,0.99,0.006423172,1.9135280271442766e-4
MSdour,ideal,0.95,0.0063909150000000005,2.2804654798965924e-4
MSdour,ideal,0.8999999999999999,0.006204981,3.3685328311200007e-4
MSdour,ideal,0.85,0.01719421,0.0010991721889676794
MSdour,ideal,0.7999999999999999,0.01782137,0.0011192918753986081
MSdour,ideal,0.75,0.01742993,5.266670127635998e-4
MSdour,ideal,0.7,0.01824236,8.941283479829203e-4
MSdour,ideal,0.6499999999999999,0.0177031,9.663612919952183e-4
MSdour,ideal,0.5999999999999999,0.017209759999999998,0.0012261948759384772
MSdour,ideal,0.5499999999999999,0.01576071,0.001218349441252386
MSdour,ideal,0.49999999999999994,0.015385059999999999,3.8104307193106984e-4
MSdour,ideal,0.45,0.0144614,0.0012263030239980117
MSdour,ideal,0.3999999999999999,0.01554911,0.0014685866156501175
MSdour,ideal,0.34999999999999987,0.01351073,3.4424292149585274e-4
MSdour,ideal,0.29999999999999993,0.0116761,8.69265043330028e-4
MSdour,ideal,0.2499999999999999,0.009765371,6.836047977604539e-4
MSdour,ideal,0.19999999999999996,0.009998358,3.84384768162782e-4
MSdour,ideal,0.1499999999999999,0.0068932130000000005,5.770575255755123e-4
MSdour,ideal,0.09999999999999988,0.005114818999999999,2.42042909439627e-4
MSdour,ideal,0.05,0.004168785,1.6502708210405288e-4
MSdour,non_frag,0.99,0.006316359,2.495770442813646e-4
MSdour,non_frag,0.95,0.006055276,4.429858367236788e-4
MSdour,non_frag,0.8999999999999999,0.006372344,2.6256357076588784e-4
MSdour,non_frag,0.85,0.01711158,9.21572021421368e-4
MSdour,non_frag,0.7999999999999999,0.01723764,0.0010825657036257282
MSdour,non_frag,0.75,0.01788036,3.462970632275127e-4
MSdour,non_frag,0.7,0.017418839999999998,8.86170792667969e-4
MSdour,non_frag,0.6499999999999999,0.01769668,8.051484111640534e-4
MSdour,non_frag,0.5999999999999999,0.01813711,6.13089905406304e-4
MSdour,non_frag,0.5499999999999999,0.01487462,0.0010723853741387316
MSdour,non_frag,0.49999999999999994,0.01626868,9.669365103827193e-4
MSdour,non_frag,0.45,0.014252830000000001,2.47153164612104e-4
MSdour,non_frag,0.3999999999999999,0.01567957,7.342442767151056e-4
MSdour,non_frag,0.34999999999999987,0.013356690000000001,4.0238539693516085e-4
MSdour,non_frag,0.29999999999999993,0.01163154,6.663768790173386e-4
MSdour,non_frag,0.2499999999999999,0.010266983,5.443285895904746e-4
MSdour,non_frag,0.19999999999999996,0.010140777,5.231846900590867e-4
MSdour,non_frag,0.1499999999999999,0.008788297,2.9007663512519474e-4
MSdour,non_frag,0.09999999999999988,0.007498534,3.198580388998984e-4
MSdour,non_frag,0.05,0.00645232,1.517177855244549e-4
MSjatei,cont,0.99,0.003424378,3.271247370584431e-4
MSjatei,cont,0.95,0.003371109,1.7352171336752062e-4
MSjatei,cont,0.8999999999999999,0.00876864,8.525787711408259e-4
MSjatei,cont,0.85,0.007897465,8.271991312723849e-5
MSjatei,cont,0.7999999999999999,0.008336368,6.68233446663664e-4
MSjatei,cont,0.75,0.009784824000000001,1.7712960234434722e-4
MSjatei,cont,0.7,0.008778012,4.574502527610095e-4
MSjatei,cont,0.6499999999999999,0.00851044,9.528996682640715e-4
MSjatei,cont,0.5999999999999999,0.008260085,3.200752038367103e-5
MSjatei,cont,0.5499999999999999,0.008427377,3.6901151882201875e-4
MSjatei,cont,0.49999999999999994,0.00819623,1.4575088678975515e-4
MSjatei,cont,0.45,0.008300398,4.714309064492445e-5
MSjatei,cont,0.3999999999999999,0.008541097000000001,2.8567743332685955e-4
MSjatei,cont,0.34999999999999987,0.008004192,1.7265708916809608e-4
MSjatei,cont,0.29999999999999993,0.007937593,6.346156101145882e-4
MSjatei,cont,0.2499999999999999,0.00808784,3.719660306772349e-4
MSjatei,cont,0.19999999999999996,0.00765701,2.2202676565375313e-4
MSjatei,cont,0.1499999999999999,0.00741962,3.3412111553214445e-4
MSjatei,cont,0.09999999999999988,0.006704556,2.414083274914564e-4
MSjatei,cont,0.05,0.006040628,2.1081808581491934e-4
MSjatei,ideal,0.99,0.00373301,2.964468010734247e-4
MSjatei,ideal,0.95,0.0036708039999999997,1.7370009634744334e-4
MSjatei,ideal,0.8999999999999999,0.009118975999999999,5.122531129171725e-4
MSjatei,ideal,0.85,0.009222301,5.986159504585001e-4
MSjatei,ideal,0.7999999999999999,0.008911281,7.274732009336607e-4
MSjatei,ideal,0.75,0.008554317,8.297673768131245e-4
MSjatei,ideal,0.7,0.008105217,7.833244746456532e-4
MSjatei,ideal,0.6499999999999999,0.00850826,7.021711690653977e-4
MSjatei,ideal,0.5999999999999999,0.007964386,4.5431216334146303e-4
MSjatei,ideal,0.5499999999999999,0.008040235,4.0769468337225066e-4
MSjatei,ideal,0.49999999999999994,0.007497658,2.9493330767028193e-4
MSjatei,ideal,0.45,0.007514202,2.1452978802746978e-4
MSjatei,ideal,0.3999999999999999,0.00786218,3.266861944843505e-4
MSjatei,ideal,0.34999999999999987,0.007850534,3.143937890325162e-4
MSjatei,ideal,0.29999999999999993,0.005313236,3.644808141330777e-4
MSjatei,ideal,0.2499999999999999,0.005442128,2.1284065697658013e-4
MSjatei,ideal,0.19999999999999996,0.005083027,2.1694498821641907e-4
MSjatei,ideal,0.1499999999999999,0.003308632,1.573872778848405e-4
MSjatei,ideal,0.09999999999999988,0.002964142,1.475630915763002e-4
MSjatei,ideal,0.05,0.00254494,6.344168485922942e-5
MSjatei,non_frag,0.99,0.003709115,2.885039328154816e-4
MSjatei,non_frag,0.95,0.003376787,2.054398837751705e-4
MSjatei,non_frag,0.8999999999999999,0.008985883,3.39437742092223e-4
MSjatei,non_frag,0.85,0.008700464,4.273567346218687e-4
MSjatei,non_frag,0.7999999999999999,0.008692488,5.583647900551514e-4
MSjatei,non_frag,0.75,0.008306716,9.090060947381551e-4
MSjatei,non_frag,0.7,0.008769291,6.322847477459998e-4
MSjatei,non_frag,0.6499999999999999,0.008572784,6.906878824476364e-4
MSjatei,non_frag,0.5999999999999999,0.008243552,2.452824969431502e-4
MSjatei,non_frag,0.5499999999999999,0.008534906,5.25514561785769e-4
MSjatei,non_frag,0.49999999999999994,0.008151482,3.412101988120133e-4
MSjatei,non_frag,0.45,0.008296890999999999,3.965636410590359e-4
MSjatei,non_frag,0.3999999999999999,0.007988271,4.118406487263413e-4
