SiteCode,k,d,1,2,3,4,5,6,7,8,9,10
PRdiam4,0.99,0.7310952687665655,0.00153141,0.00140998,0.00157318,0.00172638,0.00148292,0.00148971,0.00160019,0.00141461,0.00137472,0.00143878
PRdiam4,0.95,1.038264205696645,0.00131516,0.00144985,0.00141846,0.00161182,0.00168909,0.00143367,0.00175002,0.00139232,0.00154521,0.00138968
PRdiam4,0.8999999999999999,1.2701843121883598,0.00150723,0.00160967,0.00151538,0.0016402,0.00137495,0.00157132,0.00136459,0.00156625,0.00159226,0.00149778
PRdiam4,0.85,1.4593731807451749,0.00415345,0.00438652,0.00447865,0.00485602,0.00377548,0.00397086,0.00405563,0.00433982,0.00424221,0.0042712
PRdiam4,0.7999999999999999,1.660037484487089,0.00461519,0.0041734,0.00411948,0.0043406,0.00447107,0.00396244,0.00388357,0.00371599,0.00405058,0.00423823
PRdiam4,0.75,1.8396908086470352,0.00414415,0.00436655,0.00399486,0.00461092,0.00427258,0.00464353,0.00454259,0.00398149,0.00404154,0.00403401
PRdiam4,0.7,2.04093481573641,0.00409515,0.00441005,0.00415549,0.00354981,0.00414608,0.0044155,0.0048207,0.00422279,0.00395676,0.00402687
PRdiam4,0.6499999999999999,2.236999706248573,0.00435783,0.00448188,0.00439523,0.00424118,0.00407012,0.00414436,0.00452984,0.00435041,0.0042968,0.00391151
PRdiam4,0.5999999999999999,2.45426228078092,0.0041568,0.0045945,0.00425925,0.00389731,0.00399167,0.00399614,0.00456035,0.00373581,0.00419009,0.00375208
PRdiam4,0.5499999999999999,2.687793650344309,0.00516891,0.00427317,0.00380169,0.00500016,0.00409798,0.0039172,0.0042022,0.00389779,0.00377368,0.00411897
PRdiam4,0.49999999999999994,2.985624141144199,0.00315154,0.00326569,0.00402093,0.00332416,0.00407982,0.00395228,0.00352388,0.00371658,0.00348981,0.00407646
PRdiam4,0.45,3.2843398007885027,0.00381389,0.0033883,0.00375322,0.00341309,0.0036335,0.00326783,0.00380877,0.00352173,0.00353112,0.00350246
PRdiam4,0.3999999999999999,3.640203485494717,0.00331102,0.00383979,0.00378777,0.00378089,0.00417817,0.00337869,0.00335347,0.0038509,0.00363014,0.00366543
PRdiam4,0.34999999999999987,4.06332694033204,0.00368339,0.00394644,0.00392022,0.00367011,0.00362547,0.00322964,0.00358907,0.00342574,0.00357221,0.00386094
PRdiam4,0.29999999999999993,4.575162521187495,0.00306419,0.00306711,0.00355278,0.00347996,0.0032313,0.0032121,0.00345742,0.00314354,0.00310789,0.00333962
PRdiam4,0.2499999999999999,5.214453790273819,0.0033423,0.00339177,0.0034798,0.00346395,0.00317808,0.00317088,0.00343506,0.00339111,0.00325139,0.00362656
PRdiam4,0.19999999999999996,6.111989113850985,0.00335449,0.00331879,0.00308059,0.00312935,0.00315053,0.00306763,0.00289126,0.00301758,0.00312291,0.00314007
PRdiam4,0.1499999999999999,7.322454125449801,0.0031194,0.00296479,0.00318472,0.00293283,0.00299301,0.00293175,0.0028677,0.0030115,0.00306701,0.00286345
PRdiam4,0.09999999999999988,9.405971776967837,0.00266893,0.00285387,0.00259955,0.00282628,0.00278308,0.00281369,0.00296731,0.00271689,0.00272321,0.002723
PRdiam4,0.05,13.9811851420344,0.00262022,0.00248838,0.00265411,0.00256249,0.00247667,0.00245869,0.0024364,0.00254483,0.00249271,0.00245447
