SiteCode,k,d,1,2,3,4,5,6,7,8,9,10
SPpesmG,0.99,0.6652905844833615,0.00597712,0.00506846,0.00533841,0.00511339,0.00532937,0.00495849,0.00501881,0.00528799,0.00542301,0.00567125
SPpesmG,0.95,0.9411229997756058,0.00496426,0.00529057,0.0054919,0.00532594,0.00515879,0.00527846,0.00534255,0.00501547,0.00552258,0.00488875
SPpesmG,0.8999999999999999,1.1549846628053304,0.00513313,0.00493062,0.00486483,0.0055996,0.00501065,0.00519981,0.00508806,0.00503608,0.00553851,0.00505025
SPpesmG,0.85,1.3336317656139889,0.00594059,0.00527008,0.00527318,0.00557145,0.00509222,0.00506439,0.00491761,0.0051798,0.00484502,0.00498884
SPpesmG,0.7999999999999999,1.503286660682599,0.0155983,0.0147066,0.0148284,0.0142585,0.0141387,0.0149809,0.0152148,0.013885400000000001,0.0155556,0.0149475
SPpesmG,0.75,1.6802662779028708,0.0152886,0.0144546,0.0137638,0.0153557,0.0156237,0.0146898,0.014377,0.0155653,0.0144617,0.0137098
SPpesmG,0.7,1.8522977280976891,0.0149034,0.0154743,0.0144309,0.0155271,0.0147825,0.0134222,0.0141558,0.0144448,0.0148336,0.0140394
SPpesmG,0.6499999999999999,2.0483480405135115,0.014202,0.0143639,0.0151362,0.0142542,0.0140618,0.0141061,0.0147861,0.0151218,0.0147426,0.0138573
SPpesmG,0.5999999999999999,2.2178822960616227,0.0141158,0.0145403,0.0147366,0.0156668,0.0141539,0.0152736,0.0141589,0.0148226,0.0150349,0.0152832
SPpesmG,0.5499999999999999,2.470142415627571,0.0139258,0.0143539,0.0146808,0.0137343,0.0154966,0.0144307,0.0137276,0.0148416,0.0133409,0.014442
SPpesmG,0.49999999999999994,2.7105987711871573,0.0155507,0.0151417,0.0153125,0.0139266,0.0143713,0.014386,0.0132337,0.0150399,0.0159634,0.013314
SPpesmG,0.45,2.9847952361037327,0.0126324,0.0134207,0.0130723,0.0128317,0.0123938,0.0120976,0.0132573,0.0135513,0.012518,0.0129921
SPpesmG,0.3999999999999999,3.320587163396597,0.0124787,0.0126697,0.012601,0.0130686,0.0119006,0.0116344,0.0123522,0.0121028,0.0116256,0.0124614
SPpesmG,0.34999999999999987,3.692842224327767,0.0118319,0.0120833,0.0130213,0.0130015,0.0130831,0.0127613,0.0127543,0.0125076,0.0119564,0.0120154
SPpesmG,0.29999999999999993,4.13307300383916,0.0117185,0.0121892,0.01353,0.0129042,0.0126905,0.0136065,0.0130556,0.0122559,0.0123172,0.0130795
SPpesmG,0.2499999999999999,4.764361415354903,0.00953887,0.0100732,0.0100432,0.0102413,0.0104379,0.00979919,0.00960787,0.0107781,0.0103805,0.0101527
SPpesmG,0.19999999999999996,5.558920180161997,0.00941613,0.0103547,0.0103823,0.00934029,0.0102239,0.00935849,0.00946916,0.0104941,0.011946,0.00993978
SPpesmG,0.1499999999999999,6.708351942905287,0.00755762,0.00706209,0.00731463,0.00693258,0.00718379,0.00865817,0.00844176,0.00778228,0.00746263,0.00792109
SPpesmG,0.09999999999999988,8.552478331234168,0.00546685,0.00512421,0.00540395,0.00547709,0.00518281,0.00546618,0.00509224,0.0054563,0.00557615,0.00581358
SPpesmG,0.05,12.838532395413562,0.0040511,0.00412141,0.00415397,0.00440333,0.00402935,0.0039729,0.00415693,0.00397088,0.00402873,0.00417719
