SiteCode,d,k,1,2,3,4
PRanto4,0.5870339782448766,0.99,0.00266056,0.00275137,0.00275783,0.00287696
PRanto4,0.8323845900357315,0.95,0.00252429,0.00264433,0.00294789,0.00272341
PRanto4,1.0235705771322463,0.8999999999999999,0.00307174,0.00280182,0.00289998,0.00270673
PRanto4,1.1758448687074343,0.85,0.0027084,0.00280889,0.00280136,0.00287905
PRanto4,1.330255271872243,0.7999999999999999,0.00273222,0.00275307,0.00298003,0.00295978
PRanto4,1.477300815287696,0.75,0.0078132,0.00714511,0.00766569,0.00785883
PRanto4,1.6336702618978454,0.7,0.00763923,0.00818879,0.00793557,0.00775732
PRanto4,1.8148732273126071,0.6499999999999999,0.0082097,0.00799581,0.00772929,0.00784302
PRanto4,1.968120557605599,0.5999999999999999,0.00832181,0.00792436,0.0078581,0.00745877
PRanto4,2.1648154141946763,0.5499999999999999,0.00773466,0.00771036,0.00811818,0.00764173
PRanto4,2.372252050032212,0.49999999999999994,0.00777034,0.00721789,0.00777223,0.00745838
PRanto4,2.6313675842250905,0.45,0.0082646,0.00747008,0.00725305,0.00779484
PRanto4,2.90509527315752,0.3999999999999999,0.00678152,0.00747376,0.00679789,0.00664351
PRanto4,3.247237766203901,0.34999999999999987,0.0066728000000000004,0.00650863,0.00563491,0.00662214
PRanto4,3.6811391986357846,0.29999999999999993,0.00661007,0.00619136,0.00623566,0.00700636
PRanto4,4.157368332908909,0.2499999999999999,0.00652124,0.00709946,0.0071027,0.00672828
PRanto4,4.919788713810037,0.19999999999999996,0.00524639,0.00445694,0.00517163,0.00496049
PRanto4,5.8604626458953755,0.1499999999999999,0.00341192,0.00384708,0.00346071,0.00382065
PRanto4,7.530042077108198,0.09999999999999988,0.00258653,0.00207564,0.00213896,0.00237965
PRanto4,11.337299081213798,0.05,0.00127235,0.00117211,0.0012766,0.00125629
