SiteCode,d,k,1,2,3,4
PRanto15,0.6308015698434966,0.99,0.00373812,0.00422536,0.00430843,0.00429223
PRanto15,0.887750102589254,0.95,0.00407021,0.0045415,0.0040588,0.0039273
PRanto15,1.0996268580613802,0.8999999999999999,0.00386633,0.00398814,0.003883,0.00389762
PRanto15,1.2618998654037177,0.85,0.00431981,0.00427575,0.00399006,0.0040288
PRanto15,1.4259294253711792,0.7999999999999999,0.0121108,0.0109886,0.0109858,0.0112268
PRanto15,1.587713403399864,0.75,0.0103688,0.0113706,0.0120656,0.0117461
PRanto15,1.7621233233347315,0.7,0.0119291,0.011654,0.0118673,0.0114368
PRanto15,1.937354326686867,0.6499999999999999,0.0116891,0.010808,0.0113795,0.011067
PRanto15,2.1289627491267624,0.5999999999999999,0.0113928,0.0118113,0.0118336,0.0114446
PRanto15,2.335364363389383,0.5499999999999999,0.0124467,0.0111682,0.0118912,0.0107962
PRanto15,2.570688892750596,0.49999999999999994,0.0120218,0.0109527,0.0111319,0.011205
PRanto15,2.8408481989672825,0.45,0.0101437,0.0104216,0.0104079,0.00942807
PRanto15,3.126221573687211,0.3999999999999999,0.0106305,0.0102145,0.00930698,0.00990724
PRanto15,3.512926406820441,0.34999999999999987,0.0106912,0.0106523,0.0107552,0.00952833
PRanto15,3.93898208549835,0.29999999999999993,0.0104538,0.00967685,0.00972437,0.00957976
PRanto15,4.503116623728543,0.2499999999999999,0.00732908,0.00661508,0.00855151,0.00826755
PRanto15,5.231661703658003,0.19999999999999996,0.00800523,0.0076033,0.0081155,0.00778413
PRanto15,6.365270339271275,0.1499999999999999,0.00623621,0.00519539,0.00523474,0.00655273
PRanto15,8.126963278999545,0.09999999999999988,0.00500824,0.00345106,0.00316174,0.00328539
PRanto15,12.076994563033931,0.05,0.00160205,0.00169269,0.0015966,0.00177367
