SiteCode,d,k,1,2,3,4
PRanto12,0.6704641023039466,0.99,0.00485047,0.00580597,0.00561953,0.00594733
PRanto12,0.9453603571440126,0.95,0.00567104,0.00545163,0.00609121,0.00532826
PRanto12,1.159605154697571,0.8999999999999999,0.00559512,0.00532074,0.00557084,0.00532104
PRanto12,1.3487069838889711,0.85,0.00631022,0.00573269,0.00606965,0.00598757
PRanto12,1.5218861984826666,0.7999999999999999,0.0166044,0.0159281,0.0153944,0.015415
PRanto12,1.6849486521458057,0.75,0.0169907,0.0152896,0.0162554,0.0156824
PRanto12,1.8654859915928677,0.7,0.0152227,0.0156635,0.0144878,0.0159814
PRanto12,2.064192099131475,0.6499999999999999,0.0162558,0.0157041,0.0165935,0.0150797
PRanto12,2.2733571462581175,0.5999999999999999,0.0160098,0.0148405,0.0158836,0.015957
PRanto12,2.484292042361472,0.5499999999999999,0.0165933,0.0153438,0.0158806,0.0161438
PRanto12,2.7228250319703005,0.49999999999999994,0.0146952,0.0164132,0.0161719,0.0160238
PRanto12,3.0075242628655507,0.45,0.0127252,0.0136458,0.0140223,0.0136826
PRanto12,3.322482388903328,0.3999999999999999,0.0134417,0.0134232,0.0137218,0.0129461
PRanto12,3.717387492159975,0.34999999999999987,0.0132623,0.0144018,0.0126351,0.0134346
PRanto12,4.191143569051925,0.29999999999999993,0.0139781,0.012856,0.0140697,0.0134255
PRanto12,4.773150747957001,0.2499999999999999,0.011128,0.0110985,0.0107258,0.0109615
PRanto12,5.582674350818323,0.19999999999999996,0.0112908,0.0115768,0.0112793,0.0111873
PRanto12,6.795218982885156,0.1499999999999999,0.00896952,0.00857227,0.00802282,0.00656999
PRanto12,8.680154288377887,0.09999999999999988,0.00359874,0.00444792,0.0039801,0.00486593
PRanto12,13.092699886792538,0.05,0.0021604,0.00216467,0.00183923,0.00197176
